name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Actinomyces qiguomingii	2057800	S	16	0	16	0.00000
Actinomyces urogenitalis	103621	S	15	0	15	0.00000
Actinomyces marmotae	2737173	S	15	3	18	0.00000
Actinomyces timonensis	1288391	S	11	2	13	0.00000
Actinomyces capricornis	2755559	S	11	0	11	0.00000
Actinomyces gaoshouyii	1960083	S	11	2	13	0.00000
Actinomyces radicidentis	111015	S	11	0	11	0.00000
Actinomyces slackii	52774	S	11	0	11	0.00000
Pauljensenia hongkongensis	178339	S	677	27	704	0.00002
Trueperella pyogenes	1661	S	82	2	84	0.00000
Trueperella bernardiae	59561	S	36	3	39	0.00000
Gleimia europaea	66228	S	129	8	137	0.00000
Arcanobacterium haemolyticum	28264	S	74	1	75	0.00000
Arcanobacterium pinnipediorum	1503041	S	27	0	27	0.00000
Arcanobacterium hippocoleae	149017	S	15	0	15	0.00000
Actinotignum urinale	190146	S	27	0	27	0.00000
Mycobacterium canetti	78331	S	11123	441	11564	0.00038
Mycobacterium adipatum	1682113	S	358	8	366	0.00001
Mycobacterium sp. SMC-16	3385967	S	28	2	30	0.00000
Mycobacterium sp. C3-094	3568623	S	13	0	13	0.00000
Mycobacterium spongiae	886343	S	84	0	84	0.00000
Mycobacterium pumcae	3073562	S	16	0	16	0.00000
Mycobacterium lentiflavum	141349	S	12	0	12	0.00000
Mycolicibacterium phlei	1771	S	63	2	65	0.00000
Mycolicibacterium smegmatis	1772	S	60	3	63	0.00000
Mycolicibacterium fortuitum	1766	S	59	3	62	0.00000
Mycolicibacterium goodii	134601	S	18	0	18	0.00000
Mycolicibacterium mageritense	53462	S	16	0	16	0.00000
Mycolicibacterium moriokaense	39691	S	13	0	13	0.00000
Mycobacteroides abscessus	36809	S	28	23	51	0.00000
Corynebacterium argentoratense	42817	S	4686	133	4819	0.00016
Corynebacterium durum	61592	S	1636	13	1649	0.00005
Corynebacterium provencense	1737425	S	160	3	163	0.00001
Corynebacterium riegelii	156976	S	147	8	155	0.00001
Corynebacterium aurimucosum	169292	S	89	15	104	0.00000
Corynebacterium amycolatum	43765	S	80	178	258	0.00001
Corynebacterium matruchotii	43768	S	78	0	78	0.00000
Corynebacterium coyleae	53374	S	64	6	70	0.00000
Corynebacterium poyangense	2684405	S	54	0	54	0.00000
Corynebacterium propinquum	43769	S	44	6	50	0.00000
Corynebacterium ureicelerivorans	401472	S	34	4	38	0.00000
Corynebacterium imitans	156978	S	31	2	33	0.00000
Corynebacterium gottingense	2041036	S	22	23	45	0.00000
Corynebacterium sphenisci	191493	S	18	0	18	0.00000
Corynebacterium pyruviciproducens	598660	S	16	1	17	0.00000
Corynebacterium guangdongense	1783348	S	14	0	14	0.00000
Corynebacterium simulans	146827	S	14	3	17	0.00000
Corynebacterium pseudopelargi	2080757	S	12	1	13	0.00000
Corynebacterium incognitum	2754725	S	11	0	11	0.00000
Corynebacterium renale	1724	S	11	0	11	0.00000
Corynebacterium glucuronolyticum	39791	S	10	0	10	0.00000
Nocardia sp. X0981	3473536	S	20	4	24	0.00000
Nocardia sp. NBC_00508	2975992	S	16	6	22	0.00000
Nocardia asteroides	1824	S	35	2	37	0.00000
Nocardia seriolae	37332	S	21	2	23	0.00000
Nocardia cyriacigeorgica	135487	S	14	1	15	0.00000
Rhodococcus sp. KRD162	2729725	S	54	23	77	0.00000
Prescottella agglutinans	1644129	S	19	0	19	0.00000
Prescottella equi	43767	S	12	0	12	0.00000
Rhodococcoides fascians	1828	S	12	0	12	0.00000
Gordonia sp. w5E2	3075837	S	11	25	36	0.00000
Tomitella fengzijianii	2597660	S	47	0	47	0.00000
Dietzia psychralcaliphila	139021	S	12	1	13	0.00000
Tsukamurella pulmonis	47312	S	11	2	13	0.00000
Segniliparus rotundus	286802	S	10	0	10	0.00000
Rothia mucilaginosa	43675	S	5453	617	6070	0.00020
Rothia dentocariosa	2047	S	333	22	355	0.00001
Rothia similmucilaginosa	3030211	S	166	42	208	0.00001
Rothia aeria	172042	S	84	5	89	0.00000
Rothia kristinae	37923	S	51	8	59	0.00000
Rothia nasimurium	85336	S	30	2	32	0.00000
Arthrobacter sp. JZ12	2654190	S	30	6	36	0.00000
Arthrobacter sp. ATA002	2991715	S	14	7	21	0.00000
Arthrobacter sp. PM3	2017685	S	12	13	25	0.00000
Arthrobacter sp. D1-17	2937807	S	11	6	17	0.00000
Arthrobacter alpinus	656366	S	18	11	29	0.00000
Sinomonas sp. P47F7	3410987	S	20	93	113	0.00000
Kocuria rhizophila	72000	S	15	40	55	0.00000
Kocuria varians	1272	S	12	3	15	0.00000
Paenarthrobacter sp. TA1.8	3400219	S	43	25	68	0.00000
Crystallibacter crystallopoietes	37928	S	27	2	29	0.00000
Microbacterium sp. A8/3-1	3160749	S	10	76	86	0.00000
Microbacterium albipurpureum	3050384	S	42	10	52	0.00000
Microbacterium pygmaeum	370764	S	36	6	42	0.00000
Microbacterium radiodurans	661398	S	24	6	30	0.00000
Microbacterium betulae	2981139	S	18	3	21	0.00000
Microbacterium aurum	36805	S	14	7	21	0.00000
Microbacterium lacticum	33885	S	13	10	23	0.00000
Microbacterium aerolatum	153731	S	12	4	16	0.00000
Microbacterium phosphatis	3140248	S	10	2	12	0.00000
Cryobacterium arcticum	670052	S	43	45	88	0.00000
Humidisolicoccus flavus	3111414	S	69	4	73	0.00000
Leucobacter insecticola	2714934	S	37	6	43	0.00000
Rathayibacter sp. VKM Ac-2801	2609255	S	37	31	68	0.00000
Humibacter ginsenosidimutans	2599293	S	56	11	67	0.00000
Clavibacter nebraskensis	31963	S	21	14	35	0.00000
Clavibacter capsici	1874630	S	16	8	24	0.00000
Mycetocola sp. JXN-3	2116510	S	42	4	46	0.00000
Frondihabitans sp. 762G35	1446794	S	12	4	16	0.00000
Brevibacterium koreense	3140787	S	32	6	38	0.00000
Brevibacterium siliguriense	1136497	S	31	9	40	0.00000
Brevibacterium sp. BRM-1	2999062	S	10	4	14	0.00000
Brevibacterium sandarakinum	629680	S	15	2	17	0.00000
Saxibacter everestensis	2909229	S	76	3	79	0.00000
Brachybacterium sp. UNK5269	3408576	S	127	16	143	0.00000
Cellulomonas sp.	40001	S	28	8	36	0.00000
Cellulomonas fengjieae	2819978	S	40	7	47	0.00000
Cellulomonas gilvus	11	S	24	5	29	0.00000
Cellulomonas fimi	1708	S	14	3	17	0.00000
Knoellia sp. S7-12	3126698	S	34	1	35	0.00000
Terrabacter sp. C0L_2	3108389	S	28	2	30	0.00000
Janibacter terrae	103817	S	10	6	16	0.00000
Gephyromycinifex aptenodytis	2716227	S	77	2	79	0.00000
Cellulosimicrobium sp. E-16	3404049	S	18	13	31	0.00000
Promicromonospora sp. Populi	3239420	S	12	1	13	0.00000
Occultella kanbiaonis	2675754	S	32	2	34	0.00000
Dermacoccus sp. PAMC28757	2762331	S	26	3	29	0.00000
Sanguibacter keddieii	60920	S	15	2	17	0.00000
Kytococcus sedentarius	1276	S	10	1	11	0.00000
Streptomyces sp. NBC_00576	2903665	S	41	35	76	0.00000
Streptomyces sp. NBC_01643	2975906	S	37	367	404	0.00001
Streptomyces sp. FZ201	3057122	S	36	26	62	0.00000
Streptomyces sp. NBC_00557	2975776	S	33	27	60	0.00000
Streptomyces sp. NBC_01216	2903778	S	28	12	40	0.00000
Streptomyces sp. BI20	3403460	S	22	5	27	0.00000
Streptomyces sp. BBFR25	3372855	S	19	29	48	0.00000
Streptomyces sp. 11-1-2	1851167	S	18	34	52	0.00000
Streptomyces sp. NBC_01288	2903814	S	17	36	53	0.00000
Streptomyces sp. NBC_01485	2903884	S	17	14	31	0.00000
Streptomyces sp. SX92	3158972	S	15	15	30	0.00000
Streptomyces sp. NBC_01166	2903755	S	15	13	28	0.00000
Streptomyces sp. NBC_01334	2903827	S	14	30	44	0.00000
Streptomyces sp. HUAS TT3	3447510	S	14	7	21	0.00000
Streptomyces sp. ADI95-16	1522758	S	13	28	41	0.00000
Streptomyces sp. 11x1	3038642	S	12	11	23	0.00000
Streptomyces sp. Li-HN-5-11	3075432	S	11	6	17	0.00000
Streptomyces sp. NBC_00582	2975783	S	11	7	18	0.00000
Streptomyces sp. JUS-F4	2951988	S	11	122	133	0.00000
Streptomyces sp. CA-294286	3240070	S	11	3	14	0.00000
Streptomyces sp. NBC_01317	2903822	S	11	5	16	0.00000
Streptomyces sp. NBC_01089	2903747	S	10	6	16	0.00000
Streptomyces halobius	2879846	S	92	34	126	0.00000
Streptomyces gardneri	66892	S	82	107	189	0.00001
Streptomyces aureoverticillatus	66871	S	69	37	106	0.00000
Streptomyces formicae	1616117	S	59	49	108	0.00000
Streptomyces anulatus	1892	S	19	80	99	0.00000
Streptomyces sp. enrichment culture	1795815	S	31	83	114	0.00000
Streptomyces venezuelae	54571	S	28	27	55	0.00000
Streptomyces olivoreticuli	68246	S	19	7	26	0.00000
Streptomyces huangiella	3228804	S	15	6	21	0.00000
Streptomyces xanthophaeus	67385	S	15	13	28	0.00000
Streptomyces broussonetiae	2686304	S	14	10	24	0.00000
Streptomyces pristinaespiralis	38300	S	13	9	22	0.00000
Streptomyces phaeochromogenes	1923	S	13	20	33	0.00000
Streptomyces secundicynarae	3231715	S	12	7	19	0.00000
Streptomyces niveus	193462	S	12	8	20	0.00000
Streptomyces zaomyceticus	68286	S	11	9	20	0.00000
Streptomyces chartreusis	1969	S	10	31	41	0.00000
Streptomyces virginiae	1961	S	10	26	36	0.00000
Streptomyces armeniacus	83291	S	10	2	12	0.00000
Streptomyces coelicoflavus	285562	S	10	39	49	0.00000
Kitasatospora sp. CM 4170	3075627	S	13	19	32	0.00000
Kitasatospora sp. NBC_00315	2975963	S	10	7	17	0.00000
Kitasatospora sp. NBC_00070	2975962	S	10	12	22	0.00000
Kitasatospora cathayae	3004092	S	18	11	29	0.00000
Kitasatospora herbaricolor	68217	S	13	5	18	0.00000
Embleya sp. MST-111070	3398231	S	11	1	12	0.00000
Actinacidiphila bryophytorum	1436133	S	11	7	18	0.00000
Arachnia propionica	1750	S	962	16	978	0.00003
Arachnia rubra	1547448	S	855	19	874	0.00003
Tessaracoccus sp. Z1128	3569181	S	105	6	111	0.00000
Tessaracoccus sp. G1721	3569183	S	25	1	26	0.00000
Tessaracoccus flavus	1610493	S	10	0	10	0.00000
Propionibacterium acidifaciens	556499	S	84	1	85	0.00000
Propionibacterium australiense	119981	S	11	0	11	0.00000
Cutibacterium acnes	1747	S	43	0	43	0.00000
Cutibacterium sp. V947	3446480	S	20	2	22	0.00000
Nocardioides sp. HDW12B	2714939	S	36	7	43	0.00000
Nocardioides sp. T5	3400182	S	17	8	25	0.00000
Nocardioides sp. JS614	196162	S	12	4	16	0.00000
Nocardioides seonyuensis	2518371	S	39	14	53	0.00000
Nocardioides panacisoli	627624	S	15	4	19	0.00000
Nocardioides coralli	2872154	S	10	3	13	0.00000
Kribbella sp. NBC_00709	2975972	S	15	14	29	0.00000
Kribbella sp. CWNU-51	3469793	S	12	30	42	0.00000
Micromonospora sp. WMMD882	3015151	S	33	14	47	0.00000
Micromonospora sp. CA-248260	3239962	S	20	37	57	0.00000
Micromonospora carbonacea	47853	S	40	61	101	0.00000
Micromonospora chersina	47854	S	26	10	36	0.00000
Micromonospora terminaliae	1914461	S	14	5	19	0.00000
Micromonospora zamorensis	709883	S	12	3	15	0.00000
Micromonospora halotolerans	709879	S	12	5	17	0.00000
Actinoplanes sp. HUAS TT8	3447453	S	26	31	57	0.00000
Actinoplanes sp. CA-015351	3239897	S	11	8	19	0.00000
Actinoplanes ianthinogenes	122358	S	40	5	45	0.00000
Actinoplanes friuliensis	196914	S	17	2	19	0.00000
Dactylosporangium sp. CS-033363	3239935	S	11	15	26	0.00000
Dactylosporangium sp. AC04546	2862460	S	10	7	17	0.00000
Catellatospora sp. IY07-71	2728827	S	64	7	71	0.00000
Longispora sp. K20-0274	3088255	S	20	1	21	0.00000
Nonomuraea sp. CA-141351	3239996	S	91	5	96	0.00000
Nonomuraea sp. NBC_01738	2976003	S	64	2	66	0.00000
Nonomuraea sp. CA-143628	3239997	S	11	0	11	0.00000
[Actinomadura] parvosata	1955412	S	31	3	34	0.00000
Nonomuraea coxensis	404386	S	27	2	29	0.00000
Nonomuraea gerenzanensis	93944	S	26	2	28	0.00000
Nonomuraea phyllanthi	2219224	S	20	1	21	0.00000
Streptosporangium sp. CA-115845	3240071	S	71	26	97	0.00000
Actinomadura graeca	2750812	S	45	1	46	0.00000
Actinomadura sp. WMMB 499	1219491	S	19	0	19	0.00000
Actinomadura sp. NAK00032	2742128	S	14	0	14	0.00000
Actinomadura madurae	1993	S	30	1	31	0.00000
Actinomadura nitritigenes	134602	S	29	2	31	0.00000
Actinomadura luteofluorescens	46163	S	10	1	11	0.00000
Thermomonospora curvata	2020	S	22	6	28	0.00000
Thermobifida fusca	2021	S	76	3	79	0.00000
Nocardiopsis exhalans	163604	S	19	6	25	0.00000
Amycolatopsis sp. WGS_07	3076764	S	14	23	37	0.00000
Amycolatopsis mediterranei	33910	S	49	4	53	0.00000
Amycolatopsis carbonis	715471	S	30	2	32	0.00000
Amycolatopsis rhabdoformis	1448059	S	10	0	10	0.00000
Saccharothrix sp. 6-C	2781735	S	62	8	70	0.00000
Saccharothrix isguenensis	1816181	S	25	3	28	0.00000
Saccharothrix espanaensis	103731	S	12	0	12	0.00000
Saccharopolyspora sp. ID03-671	3073066	S	62	7	69	0.00000
Saccharopolyspora sp. CA-218241	3240027	S	14	1	15	0.00000
Kutzneria sp. CA-103260	2802641	S	13	55	68	0.00000
Pseudonocardia halophobica	29401	S	13	5	18	0.00000
Actinokineospora sp. UTMC 2448	2268449	S	20	0	20	0.00000
Lentzea xerophila	3435883	S	11	0	11	0.00000
Candidatus Planktophila lacus	1884913	S	50	0	50	0.00000
Candidatus Nanopelagicus abundans	1884916	S	19	0	19	0.00000
Natronoglycomyces albus	2811108	S	51	0	51	0.00000
Catenulispora acidiphila	304895	S	46	0	46	0.00000
Jiangella alkaliphila	419479	S	44	0	44	0.00000
Geodermatophilus obscurus	1861	S	13	0	13	0.00000
Geodermatophilus sp. URMC 63	3423415	S	10	0	10	0.00000
Eggerthella lenta	84112	S	301590	21016	322606	0.01057
Eggerthella guodeyinii	2690837	S	4603	418	5021	0.00016
Eggerthella sp. YY7918	502558	S	163	4	167	0.00001
Gordonibacter pamelaeae	471189	S	47012	8119	55131	0.00181
Gordonibacter urolithinfaciens	1335613	S	3191	473	3664	0.00012
Adlercreutzia equolifaciens	446660	S	8747	1417	10164	0.00033
Adlercreutzia hattorii	2707299	S	6312	1663	7975	0.00026
Arabiibacter massiliensis	1870985	S	397	11	408	0.00001
Slackia heliotrinireducens	84110	S	187	1	188	0.00001
Slackia exigua	84109	S	157	3	160	0.00001
Raoultibacter timonensis	1907662	S	131	0	131	0.00000
Berryella wangjianweii	2734634	S	46	3	49	0.00000
Berryella intestinalis	1531429	S	22	2	24	0.00000
Xiamenia xianingshaonis	2682776	S	61	0	61	0.00000
Phoenicibacter congonensis	1944646	S	33	0	33	0.00000
Denitrobacterium detoxificans	79604	S	25	0	25	0.00000
Cryptobacterium curtum	84163	S	20	0	20	0.00000
Collinsella aerofaciens	74426	S	220428	53129	273557	0.00896
Collinsella sp. i05-0019-G5	3132705	S	16671	14821	31492	0.00103
Collinsella sp. zg1085	2844380	S	41	0	41	0.00000
Collinsella stercoris	147206	S	465	5	470	0.00002
Enorma phocaeensis	1871019	S	169	2	171	0.00001
Coriobacterium glomerans	33871	S	16	0	16	0.00000
Olsenella sp. oral taxon 807	712411	S	858	7	865	0.00003
Olsenella uli	133926	S	239	7	246	0.00001
Lancefieldella parvula	1382	S	264	3	267	0.00001
Lancefieldella sp. Marseille-Q7238	3022127	S	40	0	40	0.00000
Parafannyhessea umbonata	604330	S	262	9	271	0.00001
Parolsenella catena	2003188	S	254	10	264	0.00001
Thermophilibacter mediterraneus	1871031	S	71	5	76	0.00000
Thermophilibacter immobilis	2779519	S	33	1	34	0.00000
Fannyhessea vaginae	82135	S	78	1	79	0.00000
Atopobium sp. oral taxon 416	712157	S	76	0	76	0.00000
Leptogranulimonas caecicola	2894156	S	18	0	18	0.00000
Rubrobacter marinus	2653852	S	369	2	371	0.00001
Rubrobacter xylanophilus	49319	S	70	0	70	0.00000
Conexibacter sp. DBS9H8	2937801	S	57	0	57	0.00000
Conexibacter sp. SYSU D00693	2812560	S	45	1	46	0.00000
Capillimicrobium parvum	2884022	S	10	0	10	0.00000
Miltoncostaea oceani	2843216	S	17	0	17	0.00000
Candidatus Poriferisodalis sp.	3101277	S	34	0	34	0.00000
Iamia majanohamensis	467976	S	17	0	17	0.00000
Candidatus Poriferisocius sp.	3101276	S	17	0	17	0.00000
Mycoplasma sp. P36-A1	3252900	S	95	3	98	0.00000
Mycoplasma sp. Mirounga ES2805-ORL	754514	S	16	1	17	0.00000
Mycoplasma sp. 480	3440155	S	13	3	16	0.00000
Mycoplasma sp. SG1	2810348	S	11	0	11	0.00000
Mycoplasma phocoenae	754517	S	88	9	97	0.00000
Mycoplasma tauri	547987	S	15	1	16	0.00000
endosymbiont DhMRE of Dentiscutata heterogama	1609546	S	76	0	76	0.00000
Spiroplasma endosymbiont of Crioceris asparagi	3066286	S	27	3	30	0.00000
Spiroplasma endosymbiont of Cantharis rufa	3066279	S	24	41	65	0.00000
Spiroplasma sp. TIUS-1	216963	S	15	1	16	0.00000
Spiroplasma endosymbiont of Virgichneumon dumeticola	3139323	S	10	19	29	0.00000
Spiroplasma chinense	216932	S	23	4	27	0.00000
Spiroplasma corruscae	216934	S	20	5	25	0.00000
Mesoplasma lactucae	138853	S	17	8	25	0.00000
Williamsoniiplasma luminosum	214888	S	14	1	15	0.00000
Mariniplasma anaerobium	2735436	S	88	1	89	0.00000
Haploplasma axanthum	29552	S	53	0	53	0.00000
Candidatus Phytoplasma australiense	59748	S	17	3	20	0.00000
Phytoplasma sp.	2155	S	12	5	17	0.00000
Acholeplasma laidlawii	2148	S	14	0	14	0.00000
Candidatus Xianfuyuplasma coldseepsis	2782163	S	63	1	64	0.00000
Hujiaoplasma nucleasis	2725268	S	15	1	16	0.00000
Mycoplasmopsis agalactiae	2110	S	70	4	74	0.00000
Mycoplasmopsis felis	33923	S	15	1	16	0.00000
Mycoplasmopsis fermentans	2115	S	10	65	75	0.00000
Mycoplasmopsis bovis	28903	S	10	1	11	0.00000
Mycoplasmopsis gallinarum	29557	S	10	0	10	0.00000
Metamycoplasma hominis	2098	S	16	0	16	0.00000
Mesomycoplasma molare	171288	S	25	1	26	0.00000
Malacoplasma iowae	2116	S	19	0	19	0.00000
Synechococcus sp. RSCCF101	2511069	S	65	51	116	0.00000
Synechococcus sp. CC9902	316279	S	17	8	25	0.00000
Synechococcus sp. JA-3-3Ab	321327	S	13	11	24	0.00000
Synechococcus sp. BMK-MC-1	1442551	S	10	20	30	0.00000
Synechococcus elongatus	32046	S	52	6	58	0.00000
Prochlorococcus sp. MIT 0916	3082521	S	35	38	73	0.00000
Prochlorococcus marinus	1219	S	31	13	44	0.00000
Cyanobium sp. ULC065	2137202	S	17	23	40	0.00000
Altericista sp. CCNU0014	3082949	S	23	10	33	0.00000
Nostoc sp. DSM 114167	3439050	S	11	33	44	0.00000
Rivularia sp. PCC 7116	373994	S	46	25	71	0.00000
Geminocystis herdmanii	669359	S	12	3	15	0.00000
Crocosphaera watsonii	263511	S	15	3	18	0.00000
Microcystis aeruginosa	1126	S	10	24	34	0.00000
Limnospira platensis	118562	S	14	0	14	0.00000
Capilliphycus salinus	2768948	S	10	5	15	0.00000
Leptolyngbya sp. BL0902	1115757	S	34	35	69	0.00000
Kovacikia minuta	2931930	S	28	15	43	0.00000
Geitlerinema sp. PCC 7407	1173025	S	30	23	53	0.00000
Moorena producens	1155739	S	17	7	24	0.00000
Allocoleopsis franciscana	2886352	S	13	11	24	0.00000
Acaryochloris marina	155978	S	18	10	28	0.00000
Pleurocapsa sp. FMAR1	3040204	S	18	7	25	0.00000
Dehalococcoides mccartyi	61435	S	12	17	29	0.00000
Tepidiforma flava	3004094	S	28	0	28	0.00000
Candidatus Leptofilum sp.	3241576	S	21	0	21	0.00000
Capsulimonas corticalis	2219043	S	28	0	28	0.00000
Phocaeicola vulgatus	821	S	285708	220861	506569	0.01659
Phocaeicola dorei	357276	S	137482	99003	236485	0.00775
Phocaeicola coprophilus	387090	S	1429	552	1981	0.00006
Phocaeicola salanitronis	376805	S	321	21	342	0.00001
Bacteroides uniformis	820	S	90015	119607	209622	0.00687
Bacteroides thetaiotaomicron	818	S	36355	7999	44354	0.00145
Bacteroides caccae	47678	S	35472	6814	42286	0.00138
Bacteroides salyersiae	291644	S	24955	2223	27178	0.00089
Bacteroides fragilis	817	S	20812	16716	37528	0.00123
Bacteroides ovatus	28116	S	11849	31050	42899	0.00141
Bacteroides sp. M10	2763022	S	1979	1759	3738	0.00012
Bacteroides sp. D2	556259	S	1378	2065	3443	0.00011
Bacteroides sp. A1C1	2528203	S	794	4227	5021	0.00016
Bacteroides sp. CACC 737	2755405	S	284	1173	1457	0.00005
Bacteroides sp. HF-162	2785531	S	218	1889	2107	0.00007
Bacteroides sp. DH3716P	2847299	S	66	679	745	0.00002
Bacteroides sp. KG156	3397828	S	12	4472	4484	0.00015
Bacteroides xylanisolvens	371601	S	3948	9130	13078	0.00043
Bacteroides stercoris	46506	S	1956	1307	3263	0.00011
Bacteroides faecis	674529	S	1274	376	1650	0.00005
Bacteroides celer	2025659	S	484	647	1131	0.00004
Bacteroides hominis	2763023	S	437	2693	3130	0.00010
Bacteroides zhangwenhongii	2650157	S	375	426	801	0.00003
Bacteroides parvus	2763025	S	370	2635	3005	0.00010
Bacteroides faecium	2715212	S	337	19	356	0.00001
Bacteroides maternus	3117552	S	204	74	278	0.00001
Bacteroides finegoldii	338188	S	200	187	387	0.00001
Bacteroides eggerthii	28111	S	196	48	244	0.00001
Bacteroides pyogenes	310300	S	190	14	204	0.00001
Bacteroides luhongzhouii	2650158	S	167	51	218	0.00001
Bacteroides caecimuris	1796613	S	123	50	173	0.00001
Bacteroides cellulosilyticus	246787	S	118	59	177	0.00001
Bacteroides zoogleoformans	28119	S	107	15	122	0.00000
Bacteroides difficilis	2763021	S	102	115	217	0.00001
Bacteroides intestinalis	329854	S	94	11	105	0.00000
Bacteroides mucinivorans	3096000	S	76	17	93	0.00000
Bacteroides nordii	291645	S	60	14	74	0.00000
Bacteroides helcogenes	290053	S	58	1	59	0.00000
uncultured Bacteroides sp.	162156	S	53	0	53	0.00000
Prevotella heparinolytica	28113	S	40	8	48	0.00000
Bacteroides sedimenti	2136147	S	14	0	14	0.00000
Bacteroides graminisolvens	477666	S	12	0	12	0.00000
Alistipes putredinis	28117	S	111096	15620	126716	0.00415
Alistipes finegoldii	214856	S	42572	9518	52090	0.00171
Alistipes shahii	328814	S	32250	11158	43408	0.00142
Alistipes communis	2585118	S	20168	1211	21379	0.00070
Alistipes senegalensis	1288121	S	17558	2474	20032	0.00066
Alistipes ihumii	1470347	S	2857	21	2878	0.00009
Alistipes indistinctus	626932	S	2204	64	2268	0.00007
Alistipes onderdonkii	328813	S	1689	180	1869	0.00006
Alistipes sp. i18-0019-D1	3132707	S	864	142	1006	0.00003
Alistipes sp. dk3624	2662363	S	61	1	62	0.00000
uncultured Alistipes sp.	538949	S	909	32	941	0.00003
Alistipes dispar	2585119	S	489	30	519	0.00002
Parabacteroides distasonis	823	S	100399	60590	160989	0.00527
Parabacteroides absconsus	2951805	S	7239	420	7659	0.00025
Parabacteroides merdae	46503	S	1071	175	1246	0.00004
Parabacteroides johnsonii	387661	S	761	84	845	0.00003
Parabacteroides chongii	2685834	S	611	38	649	0.00002
Parabacteroides sp. CT06	2025876	S	354	6433	6787	0.00022
Parabacteroides sp. ASD2025	3415987	S	173	13	186	0.00001
Parabacteroides sp. APC149_11_2_Y6	3372857	S	22	0	22	0.00000
Parabacteroides goldsteinii	328812	S	231	15	246	0.00001
Parabacteroides faecis	1217282	S	47	2	49	0.00000
Tannerella serpentiformis	712710	S	24	0	24	0.00000
Paraprevotella clara	454154	S	25168	3494	28662	0.00094
Paraprevotella xylaniphila	454155	S	6048	1090	7138	0.00023
Segatella copri	165179	S	16334	2442	18776	0.00061
Segatella hominis	2518605	S	829	526	1355	0.00004
Segatella oris	28135	S	80	4	84	0.00000
Prevotella sp. Rep29	2691580	S	113	7	120	0.00000
Prevotella sp. E2-28	2913620	S	76	22	98	0.00000
Prevotella sp. oral taxon 475	712471	S	63	7	70	0.00000
Prevotella sp. oral taxon 299	652716	S	55	15	70	0.00000
Prevotella sp. E15-22	2937774	S	36	13	49	0.00000
Prevotella sp. E13-17	2913616	S	32	10	42	0.00000
Prevotella sp. E9-3	2913621	S	28	8	36	0.00000
Prevotella melaninogenica	28132	S	173	222	395	0.00001
Prevotella dentalis	52227	S	144	33	177	0.00001
Prevotella denticola	28129	S	143	200	343	0.00001
Prevotella nigrescens	28133	S	128	193	321	0.00001
Prevotella communis	2913614	S	93	20	113	0.00000
Prevotella corporis	28128	S	87	25	112	0.00000
Prevotella intermedia	28131	S	84	106	190	0.00001
Prevotella bivia	28125	S	81	25	106	0.00000
Prevotella fusca	589436	S	60	54	114	0.00000
Prevotella herbatica	2801997	S	57	50	107	0.00000
Prevotella multiformis	282402	S	43	84	127	0.00000
Prevotella histicola	470565	S	39	18	57	0.00000
Prevotella jejuni	1177574	S	37	59	96	0.00000
Prevotella veroralis	28137	S	11	9	20	0.00000
Hoylesella enoeca	76123	S	115	11	126	0.00000
Hoylesella buccalis	28127	S	102	2616	2718	0.00009
Xylanibacter ruminicola	839	S	99	1	100	0.00000
Pseudoprevotella muciniphila	2133944	S	34	0	34	0.00000
Barnesiella intestinihominis	487174	S	36703	1344	38047	0.00125
Barnesiella sp. An22	1965590	S	421	34	455	0.00001
Barnesiella viscericola	397865	S	264	29	293	0.00001
Coprobacter secundus	1501392	S	138	9	147	0.00000
Coprobacter fastidiosus	1099853	S	97	1	98	0.00000
Odoribacter splanchnicus	28118	S	11783	1661	13444	0.00044
Butyricimonas virosa	544645	S	2055	58	2113	0.00007
Butyricimonas faecalis	2093856	S	335	59	394	0.00001
Butyricimonas faecihominis	1472416	S	146	11	157	0.00001
Butyricimonas paravirosa	1472417	S	18	2	20	0.00000
Duncaniella dubosii	2518971	S	174	186	360	0.00001
Muribaculum gordoncarteri	2530390	S	129	44	173	0.00001
Muribaculum intestinale	1796646	S	93	15	108	0.00000
Sodaliphilus pleomorphus	2606626	S	138	3	141	0.00000
Paramuribaculum intestinale	2094151	S	95	13	108	0.00000
Porphyromonas gingivalis	837	S	39	3	42	0.00000
Porphyromonas crevioricanis	393921	S	32	2	34	0.00000
Porphyromonas levii	28114	S	21	1	22	0.00000
Porphyromonas endodontalis	28124	S	14	1	15	0.00000
Porphyromonas asaccharolytica	28123	S	10	1	11	0.00000
Porphyromonas somerae	322095	S	10	1	11	0.00000
Macellibacteroides fermentans	879969	S	52	0	52	0.00000
Salinivirga cyanobacteriivorans	1307839	S	82	0	82	0.00000
Proteiniphilum saccharofermentans	1642647	S	17	13	30	0.00000
Draconibacterium halophilum	2706887	S	118	0	118	0.00000
uncultured Draconibacterium sp.	1573823	S	24	0	24	0.00000
Draconibacterium orientale	1168034	S	22	0	22	0.00000
Mangrovibacterium marinum	1639118	S	36	0	36	0.00000
Halosquirtibacter xylanolyticus	3374599	S	22	0	22	0.00000
Aquipluma nitroreducens	2010828	S	17	0	17	0.00000
Marinifilum fragile	570161	S	25	0	25	0.00000
Marinifilum sp.	2033137	S	20	0	20	0.00000
Labilibaculum antarcticum	1717717	S	12	1	13	0.00000
Flavobacterium sp. YJ01	3031997	S	53	25	78	0.00000
