name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Rhodanobacter glycinis	582702	S	10	1	11	0.00000
Pseudomonas sp. SO81	2983246	S	65	9	74	0.00000
Pseudomonas sp. MLB6B	3448670	S	52	3	55	0.00000
Pseudomonas sp. XS1P51	3682580	S	52	9	61	0.00000
Pseudomonas sp. StFLB209	1028989	S	24	1	25	0.00000
Pseudomonas sp. gcc21	2726989	S	19	1	20	0.00000
Pseudomonas sp. MM227	3019968	S	18	0	18	0.00000
Pseudomonas sp. RHF3.3-3	3396624	S	17	45	62	0.00000
Pseudomonas sp. FJ2-5-13	2976884	S	15	14	29	0.00000
Pseudomonas sp. CC6-YY-74	1930532	S	15	1	16	0.00000
Pseudomonas sp. IAC-BECa141	2793103	S	15	9	24	0.00000
Pseudomonas sp. A34-9	3034675	S	14	4	18	0.00000
Pseudomonas sp. AN-1	3096605	S	11	1	12	0.00000
Pseudomonas sp. MYb327	2745230	S	11	1	12	0.00000
Pseudomonas aeruginosa	287	S	91	163	254	0.00001
Pseudomonas fluorescens	294	S	25	5	30	0.00000
Pseudomonas syringae	317	S	24	14	38	0.00000
Pseudomonas putida	303	S	23	725	748	0.00003
Pseudomonas fragi	296	S	17	7	24	0.00000
Pseudomonas sediminis	1691904	S	25	8	33	0.00000
Pseudomonas alkylphenolica	237609	S	19	0	19	0.00000
Pseudomonas alabamensis	3064349	S	12	0	12	0.00000
Pseudomonas serbica	2965074	S	12	1	13	0.00000
Pseudomonas triclosanedens	2961893	S	12	1	13	0.00000
Pseudomonas saxonica	2600598	S	12	0	12	0.00000
Stutzerimonas chloritidismutans	203192	S	19	33	52	0.00000
Stutzerimonas stutzeri	316	S	12	8	20	0.00000
Halopseudomonas litoralis	797277	S	10	3	13	0.00000
Thiopseudomonas denitrificans	1501432	S	11	0	11	0.00000
Thiopseudomonas alkaliphila	1697053	S	10	0	10	0.00000
Ectopseudomonas mendocina	300	S	12	6	18	0.00000
Metapseudomonas otitidis	319939	S	12	1	13	0.00000
Permianibacter aggregans	1510150	S	12	0	12	0.00000
Marinobacter sp. es.042	1761794	S	56	26	82	0.00000
Marinobacter sp.	50741	S	15	4	19	0.00000
Marinobacter sp. W-8	3369658	S	12	11	23	0.00000
Marinobacter salinus	1874317	S	100	2	102	0.00000
Candidatus Carsonella ruddii	114186	S	833	3	836	0.00003
Halomonas sp. 3H	2952527	S	36	28	64	0.00000
Halomonas sp. A40-4	2785909	S	30	11	41	0.00000
Halomonas sp. R57-5	1610576	S	14	17	31	0.00000
Halomonas sp. HK25	3394321	S	13	6	19	0.00000
Halomonas cupida	44933	S	32	3	35	0.00000
Halomonas piscis	3031727	S	20	2	22	0.00000
Halomonas binhaiensis	2562282	S	13	0	13	0.00000
Halomonas kashgarensis	3084920	S	10	1	11	0.00000
Halomonas beimenensis	475662	S	10	3	13	0.00000
Vreelandella aquamarina	77097	S	11	4	15	0.00000
Vreelandella sulfidaeris	115553	S	11	6	17	0.00000
Marinomonas sp.	1904862	S	20	1	21	0.00000
Amphritea japonica	452627	S	12	8	20	0.00000
Marinobacterium aestuarii	1821621	S	15	3	18	0.00000
Neptunomonas phycophila	1572645	S	14	4	18	0.00000
Endozoicomonas sp. GU-1	3009078	S	45	6	51	0.00000
Endozoicomonas sp. 4G	2872754	S	37	4	41	0.00000
Alcanivorax sp.	1872427	S	11	13	24	0.00000
Alloalcanivorax venustensis	172371	S	10	0	10	0.00000
Hahella sp. KA22	1628392	S	10	3	13	0.00000
Thermohahella caldifontis	3142973	S	11	0	11	0.00000
Gynuella sunshinyii	1445505	S	12	0	12	0.00000
Spartinivicinus ruber	2683272	S	11	0	11	0.00000
Pseudoalteromonas xiamenensis	882626	S	41	16	57	0.00000
Pseudoalteromonas carrageenovora	227	S	10	80	90	0.00000
Psychrosphaera aestuarii	1266052	S	15	26	41	0.00000
Shewanella sp. MEBiC00475	2575361	S	16	25	41	0.00000
Shewanella sp. MTB7	2746932	S	16	3	19	0.00000
Shewanella amazonensis	60478	S	17	4	21	0.00000
Shewanella algae	38313	S	15	19	34	0.00000
Shewanella litorisediminis	1173586	S	15	4	19	0.00000
Shewanella violacea	60217	S	11	4	15	0.00000
Shewanella dokdonensis	712036	S	10	1	11	0.00000
Shewanella psychrophila	225848	S	10	2	12	0.00000
Planctobacterium marinum	1631968	S	21	5	26	0.00000
Paraglaciecola mesophila	197222	S	10	8	18	0.00000
Saliniradius amylolyticus	2183582	S	12	2	14	0.00000
Psychrobacter sp.	56811	S	287	23	310	0.00001
Acinetobacter soli	487316	S	26	12	38	0.00000
Acinetobacter venetianus	52133	S	20	10	30	0.00000
Acinetobacter lwoffii	28090	S	17	108	125	0.00001
Acinetobacter bohemicus	1435036	S	11	5	16	0.00000
Lwoffella lincolnii	90241	S	47	0	47	0.00000
Moraxella ovis	29433	S	15	6	21	0.00000
Vibrio sp. SNU_ST1	3064001	S	32	76	108	0.00000
Vibrio sp. JC009	2912314	S	12	1	13	0.00000
Vibrio sp. MA40-2	3391828	S	11	1	12	0.00000
Vibrio cholerae	666	S	21	68	89	0.00000
Vibrio pelagius	28169	S	19	10	29	0.00000
Vibrio artabrorum	446374	S	16	9	25	0.00000
Vibrio penaeicida	104609	S	14	3	17	0.00000
Vibrio rumoiensis	76258	S	13	1	14	0.00000
Vibrio vulnificus	672	S	12	3	15	0.00000
Vibrio chagasii	170679	S	10	6	16	0.00000
Photobacterium ganghwense	320778	S	40	23	63	0.00000
Photobacterium damselae	38293	S	15	5	20	0.00000
Photobacterium atrarenae	865757	S	12	0	12	0.00000
Aliivibrio fischeri	668	S	10	4	14	0.00000
Aeromonas hydrophila	644	S	316	136	452	0.00002
Aeromonas sp. FDAARGOS 1407	2778056	S	36	24	60	0.00000
Aeromonas veronii	654	S	25	9	34	0.00000
Aeromonas allosaccharophila	656	S	15	4	19	0.00000
Aeromonas salmonicida	645	S	10	5	15	0.00000
Aeromonas media	651	S	10	2	12	0.00000
Oceanimonas smirnovii	264574	S	28	12	40	0.00000
Zobellella sp. DQSA1	3342386	S	25	1	26	0.00000
Dongshaea marina	2047966	S	12	0	12	0.00000
Spiribacter roseus	1855875	S	50	3	53	0.00000
Acidihalobacter yilgarnensis	2819280	S	27	1	28	0.00000
Sediminicurvatus halobius	2182432	S	16	0	16	0.00000
Alkalilimnicola ehrlichii	351052	S	12	2	14	0.00000
Candidatus Thiodictyon syntrophicum	1166950	S	26	1	27	0.00000
Thermochromatium tepidum	1050	S	13	3	16	0.00000
Halothiobacillus neapolitanus	927	S	13	0	13	0.00000
Methylomonas paludis	1173101	S	22	43	65	0.00000
Methylocaldum szegediense	73780	S	27	2	29	0.00000
Methylobacter sp. YRD-M1	2911520	S	19	0	19	0.00000
Methylobacter arcticus	3230117	S	12	0	12	0.00000
Methylogaea oryzae	1295382	S	33	0	33	0.00000
Methylococcus geothermalis	2681310	S	13	0	13	0.00000
Candidatus Methylospira mobilis	1808979	S	15	0	15	0.00000
Methylotuvimicrobium sp. KM1	3377707	S	14	0	14	0.00000
Methylomarinovum caldicuralii	438856	S	21	4	25	0.00000
Marinagarivorans cellulosilyticus	2721545	S	45	0	45	0.00000
Microbulbifer sp. ALW1	1516059	S	23	25	48	0.00000
Microbulbifer thermotolerans	252514	S	18	2	20	0.00000
Halioglobus maricola	2601894	S	19	0	19	0.00000
Congregibacter litoralis	393662	S	15	2	17	0.00000
Thiomicrorhabdus immobilis	2791037	S	37	0	37	0.00000
Piscirickettsia salmonis	1238	S	19	0	19	0.00000
Thiomicrospira aerophila	92245	S	16	0	16	0.00000
Legionella antarctica	2708020	S	29	1	30	0.00000
Legionella pneumophila	446	S	18	5	23	0.00000
Rickettsiella endosymbiont of Miltochrista miniata	3066239	S	13	4	17	0.00000
Rickettsiella endosymbiont of Aleochara curtula	3077936	S	13	3	16	0.00000
Aquicella lusitana	254246	S	12	0	12	0.00000
Candidatus Palibaumannia cicadellinicola	186490	S	47	0	47	0.00000
Candidatus Thioglobus autotrophicus	1705394	S	21	0	21	0.00000
Cardiobacterium hominis	2718	S	39	0	39	0.00000
Ignatzschineria rhizosphaerae	2923279	S	22	0	22	0.00000
Orbus mooreae	3074107	S	25	0	25	0.00000
Gilliamella apis	1970738	S	12	0	12	0.00000
Zophobihabitans entericus	1635327	S	13	0	13	0.00000
Flagellatimonas centrodinii	2806210	S	26	1	27	0.00000
Nevskia ramosa	64002	S	12	1	13	0.00000
Thiohalobacter sp. IOR34	3057176	S	31	3	34	0.00000
Abyssogena phaseoliformis symbiont	596095	S	18	3	21	0.00000
Candidatus Spongiihabitans sp.	3101308	S	10	0	10	0.00000
Rhizobium sp. YTU87027	3417741	S	46	85	131	0.00001
Rhizobium sp. WL3	2603277	S	11	10	21	0.00000
Rhizobium sp. 32-5/1	3019602	S	10	10	20	0.00000
Rhizobium ruizarguesonis	2081791	S	34	91	125	0.00001
Rhizobium cremeum	2813827	S	25	14	39	0.00000
Rhizobium leguminosarum	384	S	17	72	89	0.00000
Rhizobium binae	1138190	S	17	26	43	0.00000
Rhizobium lusitanum	293958	S	15	8	23	0.00000
Agrobacterium sp. rho-13.3	3072980	S	22	21	43	0.00000
Agrobacterium sp. T29	2580515	S	10	22	32	0.00000
Agrobacterium tumefaciens	358	S	33	100	133	0.00001
Agrobacterium arsenijevicii	1585697	S	13	18	31	0.00000
Agrobacterium pusense	648995	S	11	54	65	0.00000
Agrobacterium leguminum	2792015	S	11	16	27	0.00000
Neorhizobium sp. CSC1952	2978974	S	14	32	46	0.00000
Neorhizobium galegae	399	S	25	14	39	0.00000
Neorhizobium petrolearium	515361	S	13	7	20	0.00000
Pararhizobium sp. IMCC3301	3067904	S	19	2	21	0.00000
Sinorhizobium kummerowiae	158892	S	33	101	134	0.00001
Sinorhizobium meliloti	382	S	27	30	57	0.00000
Sinorhizobium americanum	194963	S	24	14	38	0.00000
Sinorhizobium fredii	380	S	19	16	35	0.00000
Ensifer sp. WSM1721	1041159	S	12	7	19	0.00000
Hoeflea phototrophica	244596	S	37	18	55	0.00000
Hoeflea alexandrii	288436	S	20	11	31	0.00000
Shinella zoogloeoides	352475	S	32	81	113	0.00000
Liberibacter crescens	1273132	S	14	0	14	0.00000
Paenirhizobium daejeonense	240521	S	10	5	15	0.00000
Bradyrhizobium sp. CB82	3039159	S	38	60	98	0.00000
Bradyrhizobium sp. STM 3562	578924	S	18	12	30	0.00000
Bradyrhizobium sp. LMG 9283	592064	S	13	48	61	0.00000
Bradyrhizobium sp. ORS 278	114615	S	11	15	26	0.00000
Bradyrhizobium sp. 186	2782654	S	10	26	36	0.00000
Bradyrhizobium amphicarpaeae	1404768	S	27	106	133	0.00001
Bradyrhizobium cenepequi	2821403	S	20	15	35	0.00000
Bradyrhizobium sediminis	2840469	S	11	11	22	0.00000
Bradyrhizobium erythrophlei	1437360	S	10	5	15	0.00000
Nitrobacter sp. JJSN	3453033	S	64	30	94	0.00000
Rhodopseudomonas palustris	1076	S	22	21	43	0.00000
Tardiphaga robiniae	943830	S	23	32	55	0.00000
Afipia carboxidovorans	40137	S	13	12	25	0.00000
Rugositalea oryzae	674703	S	17	5	22	0.00000
Mesorhizobium sp. 8	2584466	S	29	50	79	0.00000
Mesorhizobium sp. INR15	2654248	S	19	48	67	0.00000
Mesorhizobium sp. 10J20-29	3458246	S	11	15	26	0.00000
Mesorhizobium huakuii	28104	S	11	72	83	0.00000
Nitratireductor thuwali	2267699	S	16	30	46	0.00000
Methylobacterium aquaticum	270351	S	51	44	95	0.00000
Methylobacterium brachiatum	269660	S	13	11	24	0.00000
Methylobacterium bullatum	570505	S	13	7	20	0.00000
Methylobacterium organophilum	410	S	11	8	19	0.00000
Methylorubrum populi	223967	S	12	15	27	0.00000
Devosia rhizosphaerae	3049774	S	71	19	90	0.00000
Devosia algicola	3026418	S	18	3	21	0.00000
Devosia polycyclovorans	3345148	S	13	5	18	0.00000
Devosia lacusdianchii	2917991	S	10	4	14	0.00000
Aureimonas ureilytica	401562	S	67	47	114	0.00000
Aureimonas sp. AU20	1349819	S	15	8	23	0.00000
Martelella endophytica	1486262	S	50	33	83	0.00000
Ancylobacter sp. TS-1	1850374	S	68	70	138	0.00001
Ancylobacter sp.	1872567	S	26	21	47	0.00000
Pseudolabrys sp. FHR47	2562284	S	26	17	43	0.00000
Xanthobacter sp. ZOL 2024	3464953	S	12	13	25	0.00000
Roseibium sp.	1936156	S	42	22	64	0.00000
Roseibium sp. M-1	3569461	S	18	10	28	0.00000
Roseibium sp. Sym1	3016006	S	13	15	28	0.00000
Stappia sp.	1870903	S	31	29	60	0.00000
Breoghania sp.	2065378	S	12	6	18	0.00000
Bartonella sp. B35(2025)	3239294	S	73	23	96	0.00000
Bartonella apihabitans	2750929	S	24	4	28	0.00000
Bartonella choladocola	2750995	S	14	2	16	0.00000
Bosea sp. 685	3080057	S	32	40	72	0.00000
Ochrobactrum sp. BTU1	2840456	S	10	31	41	0.00000
Pseudochrobactrum sp. Wa41.01b-1	2864102	S	27	12	39	0.00000
Pseudochrobactrum asaccharolyticum	354351	S	10	2	12	0.00000
Hyphomicrobium sp. ghe19	2682968	S	32	9	41	0.00000
Hyphomicrobium sp. 1Nfss2.1	3413936	S	15	4	19	0.00000
Methyloceanibacter caenitepidi	1384459	S	28	8	36	0.00000
Reyranella sp.	1929291	S	89	38	127	0.00001
Methylosinus sp. C49	2699395	S	22	20	42	0.00000
Methylocystis sp. S23	3470774	S	13	8	21	0.00000
Nordella sp. HKS 07	2712222	S	36	12	48	0.00000
Chelatococcus sp. CO-6	1702325	S	38	45	83	0.00000
Oceaniradius stylonematis	2184161	S	28	47	75	0.00000
uncultured Cohaesibacter sp.	1002546	S	17	15	32	0.00000
Anderseniella sp. Alg231-50	1922226	S	14	5	19	0.00000
Pleomorphomonas sp. PLEO	3239306	S	23	8	31	0.00000
Methylocapsa polymorpha	3080828	S	13	3	16	0.00000
Blastochloris tepida	2233851	S	15	13	28	0.00000
Methyloraptor flagellatus	3162530	S	19	16	35	0.00000
Kaistia sp. 32K	2795690	S	11	8	19	0.00000
Terrirubrum flagellatum	2895980	S	10	4	14	0.00000
Paracoccus zhejiangensis	1077935	S	41	64	105	0.00000
Paracoccus tegillarcae	1529068	S	34	22	56	0.00000
Paracoccus methylovorus	2812658	S	20	21	41	0.00000
Pseudooceanicola spongiae	2613965	S	12	7	19	0.00000
Polymorphum gilvum	991904	S	36	92	128	0.00001
Limimaricola variabilis	1492771	S	24	28	52	0.00000
Frigidibacter mobilis	1335048	S	29	59	88	0.00000
Amylibacter sp. IMCC11727	3039851	S	27	3	30	0.00000
Cereibacter sphaeroides	1063	S	21	29	50	0.00000
Gymnodinialimonas sp. 57CJ19	3138498	S	12	4	16	0.00000
Marivivens sp. JLT3646	1920883	S	11	5	16	0.00000
Cognatishimia activa	1715691	S	15	4	19	0.00000
Aliiroseovarius crassostreae	154981	S	12	5	17	0.00000
Paroceanicella profunda	2579971	S	12	15	27	0.00000
Roseinatronobacter sp. S2	3035471	S	12	3	15	0.00000
Falsirhodobacter algicola	2692330	S	10	11	21	0.00000
Sulfitobacter sp. THAF37	2587855	S	19	44	63	0.00000
Sulfitobacter sp. S223	2867023	S	14	4	18	0.00000
Sulfitobacter faviae	1775881	S	14	29	43	0.00000
Sulfitobacter alexandrii	1917485	S	11	23	34	0.00000
Leisingera aquaemixtae	1396826	S	47	49	96	0.00000
Roseovarius faecimaris	2494550	S	11	7	18	0.00000
Marinovum sedimenti	3470136	S	40	20	60	0.00000
Thalassobius sp. MITS945101	3096994	S	19	7	26	0.00000
Lentibacter algarum	576131	S	23	7	30	0.00000
Celeribacter ethanolicus	1758178	S	14	20	34	0.00000
Pseudosulfitobacter pseudonitzschiae	1402135	S	15	21	36	0.00000
Roseobacter ponti	1891787	S	14	3	17	0.00000
Pelagimonas varians	696760	S	17	3	20	0.00000
Tropicibacter oceani	3058420	S	16	11	27	0.00000
Thalassovivens spotae	3103127	S	12	1	13	0.00000
Rhodobacter capsulatus	1061	S	18	14	32	0.00000
Rhodobacter sp. CZR27	2033869	S	14	14	28	0.00000
Sphingomonas sp. FARSPH	2219696	S	17	23	40	0.00000
Sphingomonas sp. SUN039	2937787	S	15	6	21	0.00000
Sphingomonas sp. Tas61C01	3458297	S	11	7	18	0.00000
Sphingomonas koreensis	93064	S	56	88	144	0.00001
Sphingomonas nostoxanthinifaciens	2872652	S	26	17	43	0.00000
Sphingomonas changnyeongensis	2698679	S	23	21	44	0.00000
Sphingomonas flavalba	2559804	S	23	36	59	0.00000
Sphingomonas suaedae	2599297	S	19	14	33	0.00000
Sphingomonas flavescens	3132797	S	13	5	18	0.00000
Novosphingobium sp. 9	2025349	S	35	26	61	0.00000
Novosphingobium sp. P6W	1609758	S	29	16	45	0.00000
Novosphingobium pentaromativorans	205844	S	33	87	120	0.00000
Novosphingobium rhizosphaerae	1551649	S	23	15	38	0.00000
Novosphingobium capsulatum	13688	S	12	16	28	0.00000
Novosphingobium olei	2728851	S	10	8	18	0.00000
Erythrobacter neustonensis	1112	S	10	11	21	0.00000
Qipengyuania sediminis	1532023	S	20	17	37	0.00000
Croceicoccus naphthovorans	1348774	S	10	28	38	0.00000
Sphingopyxis sp. 113P3	292913	S	11	36	47	0.00000
Parasphingorhabdus cellanae	2806553	S	16	1	17	0.00000
Novosphingopyxis sp.	2709690	S	14	6	20	0.00000
Glacieibacterium megasporae	2835787	S	19	7	26	0.00000
Zymomonas mobilis	542	S	16	3	19	0.00000
Komagataeibacter oboediens	65958	S	322	153	475	0.00002
Acetobacter aceti	435	S	22	26	48	0.00000
Commensalibacter melissae	2070537	S	71	5	76	0.00000
Aristophania vespae	2697033	S	17	1	18	0.00000
Lichenicoccus sp.	2781899	S	12	5	17	0.00000
Roseomonas sp. WA12	3466480	S	20	27	47	0.00000
Roseomonas sp. CCTCC AB2023176	3342640	S	15	16	31	0.00000
Roseomonas fluvialis	1750527	S	23	30	53	0.00000
Roseomonas haemaphysalidis	2768162	S	16	45	61	0.00000
Teichococcus cervicalis	204525	S	14	54	68	0.00000
Roseomonas marmotae	2768161	S	10	29	39	0.00000
Humitalea sp. 24SJ18S-53	3422307	S	11	8	19	0.00000
Acidocella sp. MX-AZ03	2697363	S	17	9	26	0.00000
Azospirillum sp. TSA2s	709810	S	18	43	61	0.00000
Azospirillum brasilense	192	S	21	67	88	0.00000
Azospirillum thermophilum	2202148	S	19	17	36	0.00000
Indioceanicola profundi	2220096	S	21	10	31	0.00000
Thalassospira lucentensis	168935	S	24	6	30	0.00000
Thalassospira australica	1528106	S	13	7	20	0.00000
Magnetospira sp. QH-2	1288970	S	15	2	17	0.00000
Magnetospirillum gryphiswaldense	55518	S	33	16	49	0.00000
Rhodospirillum rubrum	1085	S	16	7	23	0.00000
Aestuariispira ectoiniformans	2775080	S	29	7	36	0.00000
Hwanghaeella sp.	2605943	S	17	4	21	0.00000
Pelagibius sp.	1931238	S	29	11	40	0.00000
Thalassobaculum sp. OXR-137	3100173	S	19	14	33	0.00000
Terasakiella sp. SH-1	2560057	S	17	11	28	0.00000
Caenispirillum salinarum	859058	S	10	6	16	0.00000
Zavarzinia sp. CC-PAN008	3243332	S	10	5	15	0.00000
Brevundimonas sp.	1871086	S	20	22	42	0.00000
Brevundimonas olei	657642	S	20	27	47	0.00000
Brevundimonas subvibrioides	74313	S	16	12	28	0.00000
Brevundimonas albigilva	1312364	S	11	17	28	0.00000
Caulobacter vibrioides	155892	S	14	30	44	0.00000
Asticcacaulis sp. ZE23SCel15	3059027	S	18	3	21	0.00000
Asticcacaulis sp. MM231	3157666	S	14	3	17	0.00000
Wolbachia endosymbiont (group B) of Ennomos erosarius	3066175	S	13	55	68	0.00000
Candidatus Pelagibacter sp. Uisw_137	3230992	S	23	36	59	0.00000
Candidatus Pelagibacter sp. FZCC0015	2268451	S	21	2	23	0.00000
Hyphomonas sp.	87	S	33	19	52	0.00000
Hyphomonas sp. CACIAM 19H1	1873716	S	29	11	40	0.00000
Hyphomonas neptunium	81032	S	16	5	21	0.00000
Maricaulis maris	74318	S	23	10	33	0.00000
Litorimonas sp. WD9-15	3418716	S	20	2	22	0.00000
Kordiimonas sp. SCSIO 12603	2829596	S	30	1	31	0.00000
Tistrella mobilis	171437	S	23	20	43	0.00000
Marinivivus vitaminiproducens	3035935	S	11	5	16	0.00000
Sneathiella marina	2950108	S	32	2	34	0.00000
Candidatus Odyssella acanthamoebae	91604	S	25	0	25	0.00000
Pseudemcibacter aquimaris	2857064	S	23	1	24	0.00000
Hyphococcus formosus	3143534	S	12	1	13	0.00000
Hyphococcus sp.	2038636	S	10	2	12	0.00000
Acidithiobacillus montserratensis	2729135	S	38	31	69	0.00000
Acidithiobacillus sp. M4-SHS-6	3383024	S	11	5	16	0.00000
Mariprofundus aestuarium	1921086	S	28	0	28	0.00000
Bilophila wadsworthia	35833	S	15098	321	15419	0.00064
Desulfovibrio piger	901	S	306	122	428	0.00002
Desulfovibrio desulfuricans	876	S	99	66	165	0.00001
Desulfovibrio fairfieldensis	44742	S	75	28	103	0.00000
Desulfovibrio subterraneus	2718620	S	30	22	52	0.00000
Desulfovibrio ferrophilus	241368	S	15	0	15	0.00000
Candidatus Desulfovibrio trichonymphae	1725232	S	13	2	15	0.00000
Desulfovibrio mangrovi	2976983	S	12	9	21	0.00000
uncultured Pseudodesulfovibrio sp.	2035858	S	80	8	88	0.00000
Pseudodesulfovibrio mercurii	641491	S	21	12	33	0.00000
Pseudodesulfovibrio tunisiensis	463192	S	14	1	15	0.00000
Pseudodesulfovibrio portus	231439	S	11	2	13	0.00000
Maridesulfovibrio sp.	2795000	S	104	45	149	0.00001
Maridesulfovibrio sp. FT414	2979469	S	24	1	25	0.00000
uncultured Mailhella sp.	1981031	S	103	11	114	0.00000
Solidesulfovibrio magneticus	184917	S	51	19	70	0.00000
Solidesulfovibrio sp. DCME	3447380	S	16	1	17	0.00000
Nitratidesulfovibrio vulgaris	881	S	35	4	39	0.00000
Nitratidesulfovibrio sp. HK-II	2009266	S	20	6	26	0.00000
Taurinivorans muris	2787751	S	30	0	30	0.00000
Desulfocurvibacter africanus	873	S	30	1	31	0.00000
Desulfolutivibrio sulfoxidireducens	2773299	S	18	9	27	0.00000
Lawsonia intracellularis	29546	S	27	0	27	0.00000
Megalodesulfovibrio gigas	879	S	26	1	27	0.00000
Oleidesulfovibrio alaskensis	58180	S	13	6	19	0.00000
Desulfomicrobium sp. ZS1	2952228	S	19	4	23	0.00000
Desulfomicrobium orale	132132	S	11	1	12	0.00000
Desulfomicrobium baculatum	899	S	10	2	12	0.00000
Desulfohalobium retbaense	45663	S	16	0	16	0.00000
Geomonas diazotrophica	2843197	S	20	6	26	0.00000
Trichlorobacter lovleyi	313985	S	22	2	24	0.00000
Geotalea uraniireducens	351604	S	11	0	11	0.00000
Citrifermentans bemidjiense	225194	S	11	2	13	0.00000
Desulfuromonas thiophila	57664	S	43	2	45	0.00000
Desulfuromonas versatilis	2802975	S	38	2	40	0.00000
Desulfuromonas sp. AOP6	1566351	S	17	0	17	0.00000
Pelobacter propionicus	29543	S	11	1	12	0.00000
Syntrophotalea acetylenivorans	1842532	S	13	0	13	0.00000
Desulfosediminicola flagellatus	2569541	S	61	0	61	0.00000
Desulfopila sp. IMCC35008	2653858	S	40	0	40	0.00000
Desulfobulbus oralis	1986146	S	36	5	41	0.00000
Desulfobulbus propionicus	894	S	13	0	13	0.00000
Desulfomarina profundi	2772557	S	11	0	11	0.00000
Thiovibrio sp. JS02	3462383	S	11	3	14	0.00000
uncultured Desulfobacter sp.	240139	S	12	27	39	0.00000
Desulfosarcina alkanivorans	571177	S	32	6	38	0.00000
Desulfonema limicola	45656	S	18	0	18	0.00000
Desulfonema magnum	45655	S	13	0	13	0.00000
Desulfoluna limicola	2810562	S	16	0	16	0.00000
Desulfatibacillum aliphaticivorans	218208	S	15	0	15	0.00000
Desulfoferula mesophila	3058419	S	66	5	71	0.00000
Desulfarculus baarsii	453230	S	10	3	13	0.00000
Desulfomonile tiedjei	2358	S	48	0	48	0.00000
Syntrophus buswellii	43774	S	11	1	12	0.00000
Treponema denticola	158	S	89	107	196	0.00001
Treponema sp. OMZ 857	1643513	S	38	17	55	0.00000
Treponema sp. OMZ 788	2563664	S	21	8	29	0.00000
Treponema bryantii	163	S	71	0	71	0.00000
Treponema brennaborense	81028	S	65	0	65	0.00000
Treponema saccharophilum	165	S	47	0	47	0.00000
Treponema primitia	88058	S	20	0	20	0.00000
Treponema peruense	2787628	S	16	0	16	0.00000
Treponema putidum	221027	S	16	2	18	0.00000
Treponema vincentii	69710	S	13	3	16	0.00000
Treponema ruminis	744515	S	12	0	12	0.00000
Treponema phagedenis	162	S	12	0	12	0.00000
Brucepastera parasyntrophica	2880008	S	15	0	15	0.00000
Sphaerochaeta pleomorpha	1131707	S	46	7	53	0.00000
Sphaerochaeta globosa	1131703	S	13	7	20	0.00000
Parasphaerochaeta coccoides	273376	S	23	0	23	0.00000
Marispirochaeta aestuarii	1963862	S	48	0	48	0.00000
Spirochaeta africana	46355	S	15	0	15	0.00000
Sediminispirochaeta smaragdinae	55206	S	12	0	12	0.00000
Breznakiella homolactica	2798577	S	36	0	36	0.00000
Leptospira santarosai	28183	S	61	1	62	0.00000
Leptospira biflexa	172	S	27	0	27	0.00000
Leptospira kobayashii	1917830	S	20	0	20	0.00000
Leptospira borgpetersenii	174	S	14	0	14	0.00000
Brachyspira pilosicoli	52584	S	15	1	16	0.00000
Brachyspira hyodysenteriae	159	S	11	7	18	0.00000
Campylobacter coli	195	S	61	13	74	0.00000
Campylobacter jejuni	197	S	45	62	107	0.00000
Campylobacter helveticus	28898	S	30	6	36	0.00000
Campylobacter hyointestinalis	198	S	22	0	22	0.00000
Campylobacter concisus	199	S	19	0	19	0.00000
Campylobacter fetus	196	S	18	1	19	0.00000
Arcobacter roscoffensis	2961520	S	52	14	66	0.00000
Arcobacter venerupis	1054033	S	10	10	20	0.00000
Aliarcobacter cibarius	255507	S	28	11	39	0.00000
Aliarcobacter butzleri	28197	S	24	12	36	0.00000
Malaciobacter molluscorum	1032072	S	22	10	32	0.00000
Malaciobacter pacificus	1080223	S	13	4	17	0.00000
Halarcobacter bivalviorum	663364	S	13	3	16	0.00000
Halarcobacter sp.	2321133	S	10	2	12	0.00000
Sulfurimonas sp. CS5	3391145	S	16	8	24	0.00000
Sulfurimonas lithotrophica	2590022	S	12	2	14	0.00000
Sulfurimonas autotrophica	202747	S	11	6	17	0.00000
Thiomicrolovo subterrani	3131934	S	55	3	58	0.00000
Sulfurospirillum sp. 1612	3094835	S	16	0	16	0.00000
Sulfurospirillum sp. 1307	3384764	S	16	2	18	0.00000
Sulfurospirillum multivorans	66821	S	11	18	29	0.00000
Helicobacter pylori	210	S	24	9	33	0.00000
Sulfurovum sp. NBC37-1	387093	S	11	1	12	0.00000
Sulfurovum mangrovi	2893889	S	11	1	12	0.00000
Hydrogenimonas thermophila	223786	S	11	1	12	0.00000
Nitratiruptor sp. SB155-2	387092	S	15	1	16	0.00000
Caminibacter mediatlanticus	291048	S	11	0	11	0.00000
Corallococcus coralloides	184914	S	11	39	50	0.00000
Pyxidicoccus parkwayensis	2813578	S	27	5	32	0.00000
Archangium violaceum	83451	S	46	18	64	0.00000
Melittangium boletus	83453	S	13	1	14	0.00000
Stigmatella aurantiaca	41	S	12	1	13	0.00000
Cystobacter fuscus	43	S	11	1	12	0.00000
Anaeromyxobacter oryzae	2918170	S	12	15	27	0.00000
Pendulispora albinea	2741071	S	18	2	20	0.00000
Sandaracinus amylolyticus	927083	S	30	2	32	0.00000
Labilithrix luteola	1391654	S	15	1	16	0.00000
Nannocystis pusilla	889268	S	28	2	30	0.00000
